**************************************************************************************************************


SPECIES :  I / I_2^+
 4.434283e-01    0.000000e+00
 4.480492e-01    0.000000e+00
 4.527182e-01    0.000000e+00
 4.574358e-01    0.000000e+00
 4.622026e-01    0.000000e+00
 4.670191e-01    0.000000e+00
 4.718858e-01    0.000000e+00
 4.768032e-01    0.000000e+00
 4.817719e-01    0.000000e+00
 4.867923e-01    0.000000e+00
 4.918650e-01    0.000000e+00
 4.969906e-01    0.000000e+00
 5.021696e-01    0.000000e+00
 5.074026e-01    0.000000e+00
 5.126901e-01    0.000000e+00
 5.180327e-01    0.000000e+00
 5.234310e-01    0.000000e+00
 5.288855e-01    0.000000e+00
 5.343969e-01    0.000000e+00
 5.399657e-01    0.000000e+00
 5.455926e-01    0.000000e+00
 5.512780e-01    0.000000e+00
 5.570228e-01    0.000000e+00
 5.628273e-01    0.000000e+00
 5.686924e-01    0.000000e+00
 5.746186e-01    0.000000e+00
 5.806066e-01    0.000000e+00
 5.866569e-01    0.000000e+00
 5.927703e-01    0.000000e+00
 5.989474e-01    0.000000e+00
 6.051889e-01    0.000000e+00
 6.114954e-01    0.000000e+00
 6.178676e-01    0.000000e+00
 6.243063e-01    0.000000e+00
 6.308120e-01    0.000000e+00
 6.373855e-01    0.000000e+00
 6.440276e-01    0.000000e+00
 6.507388e-01    0.000000e+00
 6.575200e-01    0.000000e+00
 6.643718e-01    0.000000e+00
 6.712951e-01    0.000000e+00
 6.782905e-01    0.000000e+00
 6.853587e-01    0.000000e+00
 6.925007e-01    0.000000e+00
 6.997171e-01    0.000000e+00
 7.070086e-01    0.000000e+00
 7.143762e-01    0.000000e+00
 7.218205e-01    0.000000e+00
 7.293424e-01    0.000000e+00
 7.369427e-01    0.000000e+00
 7.446222e-01    0.000000e+00
 7.523817e-01    0.000000e+00
 7.602221e-01    0.000000e+00
 7.681441e-01    0.000000e+00
 7.761488e-01    0.000000e+00
 7.842368e-01    0.000000e+00
 7.924091e-01    0.000000e+00
 8.006666e-01    0.000000e+00
 8.090102e-01    0.000000e+00
 8.174406e-01    0.000000e+00
 8.259590e-01    0.000000e+00
 8.345661e-01    0.000000e+00
 8.432629e-01    0.000000e+00
 8.520503e-01    0.000000e+00
 8.609293e-01    0.000000e+00
 8.699008e-01    0.000000e+00
 8.789658e-01    0.000000e+00
 8.881253e-01    0.000000e+00
 8.973802e-01    0.000000e+00
 9.067316e-01    0.000000e+00
 9.161804e-01    0.000000e+00
 9.257277e-01    0.000000e+00
 9.353744e-01    0.000000e+00
 9.451217e-01    0.000000e+00
 9.549706e-01    0.000000e+00
 9.649221e-01    0.000000e+00
 9.749773e-01    0.000000e+00
 9.851373e-01    0.000000e+00
 9.954031e-01    0.000000e+00
 1.005776e+00    0.000000e+00
 1.016257e+00    0.000000e+00
 1.026847e+00    0.000000e+00
 1.037548e+00    0.000000e+00
 1.048360e+00    0.000000e+00
 1.059284e+00    0.000000e+00
 1.070323e+00    0.000000e+00
 1.081476e+00    0.000000e+00
 1.092746e+00    0.000000e+00
 1.104133e+00    0.000000e+00
 1.115639e+00    0.000000e+00
 1.127265e+00    0.000000e+00
 1.139012e+00    0.000000e+00
 1.150881e+00    3.839464e-22
 1.162874e+00    7.987981e-22
 1.174992e+00    1.209371e-21
 1.187237e+00    1.615710e-21
 1.199608e+00    2.017858e-21
 1.212109e+00    2.415859e-21
 1.224740e+00    2.809755e-21
 1.237503e+00    3.199589e-21
 1.250399e+00    3.585402e-21
 1.263429e+00    3.967236e-21
 1.276595e+00    4.345132e-21
 1.289898e+00    4.719131e-21
 1.303339e+00    5.089273e-21
 1.316921e+00    5.455598e-21
 1.330644e+00    5.818144e-21
 1.344511e+00    6.176951e-21
 1.358522e+00    6.532058e-21
 1.372678e+00    6.883503e-21
 1.386983e+00    7.231323e-21
 1.401436e+00    7.575556e-21
 1.416040e+00    7.916238e-21
 1.430796e+00    8.253407e-21
 1.445706e+00    8.587099e-21
 1.460772e+00    8.917350e-21
 1.475994e+00    9.244194e-21
 1.491375e+00    9.567668e-21
 1.506916e+00    9.887805e-21
 1.522619e+00    1.020464e-20
 1.538486e+00    1.051821e-20
 1.554518e+00    1.082854e-20
 1.570717e+00    1.113568e-20
 1.587085e+00    1.143964e-20
 1.603624e+00    1.174047e-20
 1.620335e+00    1.203820e-20
 1.637220e+00    1.233286e-20
 1.654281e+00    1.262448e-20
 1.671520e+00    1.291309e-20
 1.688938e+00    1.319873e-20
 1.706538e+00    1.348142e-20
 1.724322e+00    1.376119e-20
 1.742290e+00    1.403808e-20
 1.760446e+00    1.431211e-20
 1.778792e+00    1.458332e-20
 1.797328e+00    1.485173e-20
 1.816057e+00    1.511737e-20
 1.834982e+00    1.538027e-20
 1.854104e+00    1.564046e-20
 1.873425e+00    1.589797e-20
 1.892948e+00    1.615282e-20
 1.912673e+00    1.640505e-20
 1.932605e+00    1.665467e-20
 1.952744e+00    1.690171e-20
 1.973093e+00    1.714621e-20
 1.993654e+00    1.738819e-20
 2.014430e+00    1.762767e-20
 2.035421e+00    1.786469e-20
 2.056632e+00    1.809926e-20
 2.078064e+00    1.833140e-20
 2.099719e+00    1.856116e-20
 2.121599e+00    1.878854e-20
 2.143708e+00    1.901358e-20
 2.166047e+00    1.923630e-20
 2.188619e+00    1.945673e-20
 2.211426e+00    1.967488e-20
 2.234470e+00    1.989077e-20
 2.257755e+00    2.010445e-20
 2.281283e+00    2.031592e-20
 2.305055e+00    2.052520e-20
 2.329076e+00    2.073233e-20
 2.353346e+00    2.093733e-20
 2.377870e+00    2.114021e-20
 2.402649e+00    2.134099e-20
 2.427686e+00    2.153971e-20
 2.452985e+00    2.173638e-20
 2.478547e+00    2.193101e-20
 2.504375e+00    2.212364e-20
 2.530472e+00    2.231429e-20
 2.556842e+00    2.250297e-20
 2.583486e+00    2.268970e-20
 2.610408e+00    2.287451e-20
 2.637610e+00    2.305741e-20
 2.665096e+00    2.323842e-20
 2.692868e+00    2.341757e-20
 2.720930e+00    2.359487e-20
 2.749284e+00    2.377034e-20
 2.777934e+00    2.394400e-20
 2.806882e+00    2.411587e-20
 2.836131e+00    2.428597e-20
 2.865686e+00    2.445431e-20
 2.895549e+00    2.462092e-20
 2.925722e+00    2.478581e-20
 2.956211e+00    2.494900e-20
 2.987016e+00    2.511050e-20
 3.018143e+00    2.527035e-20
 3.049595e+00    2.542854e-20
 3.081374e+00    2.558510e-20
 3.113484e+00    2.574004e-20
 3.145929e+00    2.589339e-20
 3.178712e+00    2.604516e-20
 3.211836e+00    2.619536e-20
 3.245306e+00    2.634401e-20
 3.279124e+00    2.649113e-20
 3.313295e+00    2.663673e-20
 3.347822e+00    2.678083e-20
 3.382709e+00    2.692344e-20
 3.417959e+00    2.706458e-20
 3.453577e+00    2.720427e-20
 3.489566e+00    2.734252e-20
 3.525930e+00    2.747934e-20
 3.562672e+00    2.761475e-20
 3.599798e+00    2.774876e-20
 3.637311e+00    2.788139e-20
 3.675214e+00    2.801266e-20
 3.713513e+00    2.814257e-20
 3.752210e+00    2.827114e-20
 3.791311e+00    2.839838e-20
 3.830819e+00    2.852431e-20
 3.870739e+00    2.864894e-20
 3.911075e+00    2.877229e-20
 3.951831e+00    2.889437e-20
 3.993012e+00    2.901518e-20
 4.034622e+00    2.913475e-20
 4.076666e+00    2.925309e-20
 4.119148e+00    2.937021e-20
 4.162073e+00    2.948611e-20
 4.205445e+00    2.960083e-20
 4.249268e+00    2.971436e-20
 4.293549e+00    2.982672e-20
 4.338291e+00    2.993792e-20
 4.383499e+00    3.004797e-20
 4.429178e+00    3.015689e-20
 4.475334e+00    3.026469e-20
 4.521970e+00    3.037137e-20
 4.569092e+00    3.047695e-20
 4.616705e+00    3.058145e-20
 4.664815e+00    3.068486e-20
 4.713426e+00    3.078721e-20
 4.762543e+00    3.088851e-20
 4.812172e+00    3.098876e-20
 4.862319e+00    3.108797e-20
 4.912988e+00    3.118617e-20
 4.964185e+00    3.128335e-20
 5.015915e+00    3.137953e-20
 5.068185e+00    3.147471e-20
 5.120999e+00    3.156892e-20
 5.174363e+00    3.166215e-20
 5.228284e+00    3.175442e-20
 5.282767e+00    3.184574e-20
 5.337817e+00    3.193612e-20
 5.393441e+00    3.202556e-20
 5.449645e+00    3.211409e-20
 5.506434e+00    3.220170e-20
 5.563815e+00    3.228840e-20
 5.621794e+00    3.237422e-20
 5.680377e+00    3.245914e-20
 5.739571e+00    3.254320e-20
 5.799382e+00    3.262638e-20
 5.859815e+00    3.270871e-20
 5.920879e+00    3.279018e-20
 5.982579e+00    3.287082e-20
 6.044922e+00    3.295063e-20
 6.107914e+00    3.302961e-20
 6.171563e+00    3.310778e-20
 6.235876e+00    3.318514e-20
 6.300858e+00    3.326171e-20
 6.366518e+00    3.333748e-20
 6.432862e+00    3.341247e-20
 6.499897e+00    3.348669e-20
 6.567630e+00    3.356015e-20
 6.636070e+00    3.363284e-20
 6.705223e+00    3.370479e-20
 6.775096e+00    3.377600e-20
 6.845698e+00    3.384647e-20
 6.917035e+00    3.391621e-20
 6.989115e+00    3.398523e-20
 7.061947e+00    3.405355e-20
 7.135538e+00    3.412116e-20
 7.209895e+00    3.418807e-20
 7.285028e+00    3.425429e-20
 7.360943e+00    3.431982e-20
 7.437650e+00    3.438469e-20
 7.515155e+00    3.444888e-20
 7.593469e+00    3.451241e-20
 7.672598e+00    3.457529e-20
 7.752553e+00    3.463751e-20
 7.833340e+00    3.469910e-20
 7.914969e+00    3.476005e-20
 7.997449e+00    3.482037e-20
 8.080788e+00    3.488007e-20
 8.164996e+00    3.493916e-20
 8.250081e+00    3.499763e-20
 8.336053e+00    3.505550e-20
 8.422921e+00    3.511278e-20
 8.510694e+00    3.516946e-20
 8.599382e+00    3.522556e-20
 8.688994e+00    3.528108e-20
 8.779539e+00    3.533603e-20
 8.871029e+00    3.539041e-20
 8.963471e+00    3.544423e-20
 9.056877e+00    3.549750e-20
 9.151257e+00    3.555021e-20
 9.246620e+00    3.560239e-20
 9.342976e+00    3.565402e-20
 9.440337e+00    3.570512e-20
 9.538712e+00    3.575570e-20
 9.638113e+00    3.580575e-20
 9.738549e+00    3.585529e-20
 9.840032e+00    3.590431e-20
 9.942572e+00    3.595283e-20
 1.004618e+01    3.600085e-20
 1.015087e+01    3.604838e-20
 1.025665e+01    3.609541e-20
 1.036353e+01    3.614196e-20
 1.047153e+01    3.618803e-20
 1.058065e+01    3.623363e-20
 1.069091e+01    3.627875e-20
 1.080231e+01    3.632341e-20
 1.091488e+01    3.636761e-20
 1.102862e+01    3.641135e-20
 1.114355e+01    3.645464e-20
 1.125967e+01    3.649749e-20
 1.137701e+01    3.653989e-20
 1.149556e+01    3.658186e-20
 1.161536e+01    3.662339e-20
 1.173640e+01    3.666450e-20
 1.185870e+01    3.670518e-20
 1.198227e+01    3.674544e-20
 1.210714e+01    3.678528e-20
 1.223330e+01    3.682472e-20
 1.236078e+01    3.686375e-20
 1.248959e+01    3.690237e-20
 1.261974e+01    3.694060e-20
 1.275125e+01    3.697843e-20
 1.288413e+01    3.701588e-20
 1.301839e+01    3.705293e-20
 1.315405e+01    3.708961e-20
 1.329113e+01    3.712590e-20
 1.342963e+01    3.716183e-20
 1.356958e+01    3.719738e-20
 1.371098e+01    3.723256e-20
 1.385386e+01    3.726739e-20
 1.399823e+01    3.730185e-20
 1.414410e+01    3.733596e-20
 1.429149e+01    3.736971e-20
 1.444042e+01    3.740312e-20
 1.459090e+01    3.743618e-20
 1.474295e+01    3.746890e-20
 1.489658e+01    3.750129e-20
 1.505181e+01    3.753334e-20
 1.520866e+01    3.756506e-20
 1.536715e+01    3.759645e-20
 1.552729e+01    3.762752e-20
 1.568909e+01    3.765827e-20
 1.585258e+01    3.768870e-20
 1.601778e+01    3.771882e-20
 1.618470e+01    3.774863e-20
 1.635335e+01    3.777813e-20
 1.652377e+01    3.780732e-20
 1.669596e+01    3.783622e-20
 1.686994e+01    3.786481e-20
 1.704574e+01    3.789312e-20
 1.722337e+01    3.792112e-20
 1.740285e+01    3.794885e-20
 1.758420e+01    3.797628e-20
 1.776744e+01    3.800343e-20
 1.795259e+01    3.803030e-20
 1.813967e+01    3.805690e-20
 1.832870e+01    3.808322e-20
 1.851969e+01    3.810927e-20
 1.871268e+01    3.813505e-20
 1.890768e+01    3.816056e-20
 1.910472e+01    3.818581e-20
 1.930380e+01    3.821081e-20
 1.950496e+01    3.823554e-20
 1.970822e+01    3.826002e-20
 1.991359e+01    3.828424e-20
 2.012110e+01    3.830822e-20
 2.033078e+01    3.833195e-20
 2.054264e+01    3.835543e-20
 2.075671e+01    3.837867e-20
 2.097301e+01    3.840167e-20
 2.119157e+01    3.842444e-20
 2.141240e+01    3.844697e-20
 2.163553e+01    3.846927e-20
 2.186099e+01    3.849133e-20
 2.208880e+01    3.851317e-20
 2.231898e+01    3.853479e-20
 2.255156e+01    3.855618e-20
 2.278656e+01    3.857735e-20
 2.302402e+01    3.859831e-20
 2.326394e+01    3.861904e-20
 2.350637e+01    3.863957e-20
 2.375133e+01    3.865988e-20
 2.399883e+01    3.867998e-20
 2.424892e+01    3.869987e-20
 2.450161e+01    3.871956e-20
 2.475693e+01    3.873905e-20
 2.501492e+01    3.875833e-20
 2.527559e+01    3.877742e-20
 2.553898e+01    3.879631e-20
 2.580512e+01    3.881500e-20
 2.607403e+01    3.883351e-20
 2.634574e+01    3.885182e-20
 2.662028e+01    3.886994e-20
 2.689768e+01    3.888788e-20
 2.717798e+01    3.890563e-20
 2.746119e+01    3.892319e-20
 2.774736e+01    3.894058e-20
 2.803650e+01    3.895779e-20
 2.832867e+01    3.897482e-20
 2.862387e+01    3.899167e-20
 2.892215e+01    3.900835e-20
 2.922354e+01    3.902486e-20
 2.952807e+01    3.904120e-20
 2.983578e+01    3.905736e-20
 3.014669e+01    3.907337e-20
 3.046084e+01    3.908920e-20
 3.077826e+01    3.910488e-20
 3.109900e+01    3.912039e-20
 3.142307e+01    3.913574e-20
 3.175052e+01    3.915094e-20
 3.208139e+01    3.916597e-20
 3.241570e+01    3.918086e-20
 3.275349e+01    3.919559e-20
 3.309481e+01    3.921016e-20
 3.343968e+01    3.922459e-20
 3.378815e+01    3.923887e-20
 3.414024e+01    3.925300e-20
 3.449601e+01    3.926698e-20
 3.485549e+01    3.928082e-20
 3.521871e+01    3.929452e-20
 3.558571e+01    3.930808e-20
 3.595654e+01    3.932149e-20
 3.633123e+01    3.933477e-20
 3.670983e+01    3.934791e-20
 3.709238e+01    3.936092e-20
 3.747890e+01    3.937379e-20
 3.786946e+01    3.938653e-20
 3.826409e+01    3.939914e-20
 3.866283e+01    3.941162e-20
 3.906573e+01    3.942396e-20
 3.947282e+01    3.943619e-20
 3.988416e+01    3.944828e-20
 4.029978e+01    3.946025e-20
 4.071973e+01    3.947210e-20
 4.114406e+01    3.948383e-20
 4.157281e+01    3.949543e-20
 4.200603e+01    3.950691e-20
 4.244377e+01    3.951828e-20
 4.288606e+01    3.952953e-20
 4.333297e+01    3.954066e-20
 4.378453e+01    3.955168e-20
 4.424079e+01    3.956258e-20
 4.470182e+01    3.957338e-20
 4.516764e+01    3.958406e-20
 4.563832e+01    3.959463e-20
 4.611391e+01    3.960509e-20
 4.659445e+01    3.961544e-20
 4.708000e+01    3.962569e-20
 4.757060e+01    3.963583e-20
 4.806633e+01    3.964587e-20
 4.856721e+01    3.965580e-20
 4.907332e+01    3.966563e-20
 4.958470e+01    3.967536e-20
 5.010141e+01    3.968499e-20
 5.062350e+01    3.969452e-20
 5.115104e+01    3.970395e-20
 5.168407e+01    3.971328e-20
 5.222265e+01    3.972252e-20
 5.276685e+01    3.973166e-20
 5.331672e+01    3.974071e-20
 5.387232e+01    3.974967e-20
 5.443371e+01    3.975853e-20
 5.500095e+01    3.976730e-20
 5.557410e+01    3.977598e-20
 5.615322e+01    3.978457e-20
 5.673838e+01    3.979308e-20
 5.732964e+01    3.980149e-20
 5.792705e+01    3.980982e-20
 5.853070e+01    3.981806e-20
 5.914063e+01    3.982622e-20
 5.975692e+01    3.983429e-20
 6.037963e+01    3.984228e-20
 6.100883e+01    3.985019e-20
 6.164459e+01    3.985801e-20
 6.228697e+01    3.986576e-20
 6.293605e+01    3.987342e-20
 6.359189e+01    3.988101e-20
 6.425456e+01    3.988852e-20
 6.492414e+01    3.989595e-20
 6.560070e+01    3.990330e-20
 6.628430e+01    3.991058e-20
 6.697504e+01    3.991778e-20
 6.767297e+01    3.992491e-20
 6.837817e+01    3.993197e-20
 6.909072e+01    3.993895e-20
 6.981069e+01    3.994586e-20
 7.053817e+01    3.995270e-20
 7.127323e+01    3.995947e-20
 7.201595e+01    3.996617e-20
 7.276641e+01    3.997280e-20
 7.352469e+01    3.997936e-20
 7.429087e+01    3.998585e-20
 7.506504e+01    3.999228e-20
 7.584727e+01    3.999864e-20
 7.663766e+01    4.000493e-20
 7.743628e+01    4.001116e-20
 7.824322e+01    4.001733e-20
 7.905857e+01    4.002343e-20
 7.988242e+01    4.002947e-20
 8.071486e+01    4.005448e-20
 8.155596e+01    4.008075e-20
 8.240584e+01    4.010715e-20
 8.326457e+01    4.013369e-20
 8.413225e+01    4.016037e-20
 8.500897e+01    4.018719e-20
 8.589482e+01    4.021415e-20
 8.678991e+01    4.024124e-20
 8.769432e+01    4.026848e-20
 8.860816e+01    4.029586e-20
 8.953153e+01    4.032338e-20
 9.046451e+01    4.035105e-20
 9.140722e+01    4.037886e-20
 9.235975e+01    4.040681e-20
 9.332221e+01    4.043491e-20
 9.429469e+01    4.046315e-20
 9.527731e+01    4.049154e-20
 9.627017e+01    4.052008e-20
 9.727338e+01    4.054877e-20
 9.828704e+01    4.057761e-20
 9.931126e+01    4.060659e-20
 1.003462e+02    4.063573e-20
 1.013918e+02    4.066502e-20
 1.024484e+02    4.069446e-20
 1.035160e+02    4.072405e-20
 1.045947e+02    4.075380e-20
 1.056847e+02    4.078370e-20
 1.067860e+02    4.081376e-20
 1.078988e+02    4.084397e-20
 1.090232e+02    4.087434e-20
 1.101593e+02    4.090487e-20
 1.113072e+02    4.093556e-20
 1.124671e+02    4.096640e-20
 1.136391e+02    4.099741e-20
 1.148233e+02    4.102858e-20
 1.160198e+02    4.105991e-20
 1.172289e+02    4.109140e-20
 1.184505e+02    4.112305e-20
 1.196848e+02    4.115488e-20
 1.209320e+02    4.118686e-20
 1.221922e+02    4.121901e-20
 1.234655e+02    4.125133e-20
 1.247521e+02    4.128382e-20
 1.260522e+02    4.131648e-20
 1.273657e+02    4.134930e-20
 1.286930e+02    4.138230e-20
 1.300340e+02    4.141547e-20
 1.313891e+02    4.144881e-20
 1.327583e+02    4.148232e-20
 1.341417e+02    4.151601e-20
 1.355395e+02    4.154987e-20
 1.369520e+02    4.158391e-20
 1.383791e+02    4.161813e-20
 1.398211e+02    4.165252e-20
 1.412782e+02    4.168709e-20
 1.427504e+02    4.172184e-20
 1.442379e+02    4.175678e-20
 1.457410e+02    4.179189e-20
 1.472597e+02    4.182719e-20
 1.487943e+02    4.186267e-20
 1.503448e+02    4.189833e-20
 1.519116e+02    4.193418e-20
 1.534946e+02    4.197022e-20
 1.550941e+02    4.200644e-20
 1.567103e+02    4.204285e-20
 1.583433e+02    4.207945e-20
 1.599934e+02    4.211624e-20
 1.616606e+02    4.215322e-20
 1.633453e+02    4.219040e-20
 1.650474e+02    4.222777e-20
 1.667674e+02    4.226533e-20
 1.685052e+02    4.230309e-20
 1.702611e+02    4.234104e-20
 1.720354e+02    4.237919e-20
 1.738281e+02    4.241754e-20
 1.756395e+02    4.245609e-20
 1.774698e+02    4.249483e-20
 1.793192e+02    4.253378e-20
 1.811878e+02    4.257294e-20
 1.830760e+02    4.261229e-20
 1.849837e+02    4.265185e-20
 1.869114e+02    4.269162e-20
 1.888592e+02    4.273159e-20
 1.908272e+02    4.277177e-20
 1.928158e+02    4.281216e-20
 1.948251e+02    4.285276e-20
 1.968553e+02    4.289357e-20
 1.989067e+02    4.293459e-20
 2.009794e+02    4.297582e-20
 2.030738e+02    4.301727e-20
 2.051899e+02    4.305894e-20
 2.073282e+02    4.310082e-20
 2.094887e+02    4.314292e-20
 2.116717e+02    4.318523e-20
 2.138775e+02    4.322777e-20
 2.161063e+02    4.327053e-20
 2.183582e+02    4.331351e-20
 2.206337e+02    4.335672e-20
 2.229329e+02    4.340014e-20
 2.252560e+02    4.344380e-20
 2.276033e+02    4.348768e-20
 2.299751e+02    4.353179e-20
 2.323716e+02    4.357613e-20
 2.347931e+02    4.362070e-20
 2.372398e+02    4.366550e-20
 2.397120e+02    4.371053e-20
 2.422100e+02    4.375580e-20
 2.447340e+02    4.380130e-20
 2.472843e+02    4.384704e-20
 2.498612e+02    4.389302e-20
 2.524650e+02    4.393923e-20
 2.550958e+02    4.398569e-20
 2.577541e+02    4.403239e-20
 2.604401e+02    4.407933e-20
 2.631541e+02    4.412651e-20
 2.658963e+02    4.417394e-20
 2.686672e+02    4.422162e-20
 2.714669e+02    4.426954e-20
 2.742958e+02    4.431771e-20
 2.771541e+02    4.436613e-20
 2.800423e+02    4.441481e-20
 2.829605e+02    4.446374e-20
 2.859092e+02    4.451292e-20
 2.888886e+02    4.456236e-20
 2.918990e+02    4.461205e-20
 2.949408e+02    4.466200e-20
 2.980143e+02    4.471221e-20
 3.011198e+02    4.476269e-20
 3.042577e+02    4.481342e-20
 3.074283e+02    4.486442e-20
 3.106320e+02    4.491569e-20
 3.138690e+02    4.496722e-20
 3.171397e+02    4.501902e-20
 3.204445e+02    4.507108e-20
 3.237838e+02    4.512342e-20
 3.271579e+02    4.517603e-20
 3.305671e+02    4.522891e-20
 3.340119e+02    4.528207e-20
 3.374925e+02    4.533551e-20
 3.410094e+02    4.538922e-20
 3.445630e+02    4.544321e-20
 3.481536e+02    4.549748e-20
 3.517816e+02    4.555204e-20
 3.554474e+02    4.560687e-20
 3.591515e+02    4.566200e-20
 3.628941e+02    4.571741e-20
 3.666757e+02    4.577310e-20
 3.704967e+02    4.582909e-20
 3.743576e+02    4.588537e-20
 3.782587e+02    4.594194e-20
 3.822004e+02    4.599880e-20
 3.861832e+02    4.605596e-20
 3.902075e+02    4.611342e-20
 3.942738e+02    4.617117e-20
 3.983824e+02    4.622923e-20
 4.025338e+02    4.628758e-20
 4.067285e+02    4.634624e-20
 4.109670e+02    4.640521e-20
 4.152495e+02    4.646448e-20
 4.195767e+02    4.652406e-20
 4.239490e+02    4.658395e-20
 4.283669e+02    4.664415e-20
 4.328308e+02    4.670466e-20
 4.373412e+02    4.676549e-20
 4.418986e+02    4.682663e-20
 4.465035e+02    4.688809e-20
 4.511564e+02    4.694987e-20
 4.558578e+02    4.701198e-20
 4.606082e+02    4.707440e-20
 4.654081e+02    4.713715e-20
 4.702580e+02    4.720022e-20
 4.751584e+02    4.726363e-20
 4.801099e+02    4.732736e-20
 4.851130e+02    4.739142e-20
 4.901682e+02    4.745582e-20
 4.952762e+02    4.752055e-20
 5.004373e+02    4.758562e-20
 5.056522e+02    4.765102e-20
 5.109215e+02    4.771677e-20
 5.162457e+02    4.778286e-20
 5.216253e+02    4.784929e-20
 5.270611e+02    4.791606e-20
 5.325534e+02    4.798319e-20
 5.381030e+02    4.805066e-20
 5.437105e+02    4.811848e-20
 5.493763e+02    4.818666e-20
 5.551012e+02    4.825519e-20
 5.608858e+02    4.832407e-20
 5.667306e+02    4.839331e-20
 5.726364e+02    4.846292e-20
 5.786037e+02    4.853288e-20
 5.846332e+02    4.860321e-20
 5.907255e+02    4.867391e-20
 5.968813e+02    4.874497e-20
 6.031012e+02    4.881640e-20
 6.093860e+02    4.888820e-20
 6.157362e+02    4.896037e-20
 6.221526e+02    4.903292e-20
 6.286359e+02    4.910585e-20
 6.351868e+02    4.917916e-20
 6.418059e+02    4.925285e-20
 6.484940e+02    4.932692e-20
 6.552518e+02    4.940137e-20
 6.620800e+02    4.947621e-20
 6.689793e+02    4.955144e-20
 6.759506e+02    4.962707e-20
 6.829945e+02    4.970308e-20
 6.901118e+02    4.977949e-20
 6.973033e+02    4.985630e-20
 7.045697e+02    4.993350e-20
 7.119118e+02    5.001111e-20
 7.193305e+02    5.008912e-20
 7.268264e+02    5.016754e-20
 7.344005e+02    5.024636e-20
 7.420535e+02    5.032559e-20
 7.497862e+02    5.040524e-20
 7.575996e+02    5.048530e-20
 7.654943e+02    5.056577e-20
 7.734713e+02    5.064667e-20
 7.815315e+02    5.072798e-20
 7.896756e+02    5.080972e-20
 7.979046e+02    5.089188e-20
 8.062194e+02    5.097447e-20
 8.146208e+02    5.105748e-20
 8.231097e+02    5.114093e-20
 8.316871e+02    5.122481e-20
 8.403539e+02    5.130913e-20
 8.491110e+02    5.139389e-20
 8.579594e+02    5.147909e-20
 8.669000e+02    5.156472e-20
 8.759337e+02    5.165081e-20
 8.850616e+02    5.173734e-20
 8.942846e+02    5.182432e-20
 9.036037e+02    5.191176e-20
 9.130199e+02    5.199964e-20
 9.225342e+02    5.208799e-20
 9.321477e+02    5.217679e-20
 9.418614e+02    5.226606e-20
 9.516763e+02    5.235579e-20
 9.615934e+02    5.244598e-20
 9.716140e+02    5.253665e-20
 9.817389e+02    5.262778e-20
 9.919693e+02    5.271939e-20
 1.002306e+03    5.281148e-20
 1.012751e+03    5.290404e-20
 1.023305e+03    5.299709e-20
 1.033968e+03    5.309062e-20
 1.044743e+03    5.318463e-20
 1.055630e+03    5.327913e-20
 1.066631e+03    5.337413e-20
 1.077746e+03    5.346962e-20
 1.088977e+03    5.356560e-20
 1.100324e+03    5.366208e-20
 1.111791e+03    5.375907e-20
 1.123376e+03    5.385656e-20
 1.135083e+03    5.395455e-20
 1.146911e+03    5.405305e-20
 1.158863e+03    5.415207e-20
 1.170939e+03    5.425160e-20
 1.183141e+03    5.435165e-20
 1.195470e+03    5.445222e-20
 1.207928e+03    5.455331e-20
 1.220515e+03    5.465492e-20
 1.233234e+03    5.475707e-20
 1.246085e+03    5.485974e-20
 1.259070e+03    5.496295e-20
 1.272191e+03    5.506670e-20
 1.285448e+03    5.517098e-20
 1.298843e+03    5.527581e-20
 1.312378e+03    5.538118e-20
 1.326054e+03    5.548709e-20
 1.339873e+03    5.559356e-20
 1.353835e+03    5.570059e-20
 1.367943e+03    5.580816e-20
 1.382198e+03    5.591630e-20
 1.396602e+03    5.602500e-20
 1.411155e+03    5.613426e-20
 1.425861e+03    5.624410e-20
 1.440719e+03    5.635450e-20
 1.455732e+03    5.646547e-20
 1.470902e+03    5.657703e-20
 1.486230e+03    5.668916e-20
 1.501718e+03    5.680188e-20
 1.517367e+03    5.691518e-20
 1.533179e+03    5.702907e-20
 1.549156e+03    5.714355e-20
 1.565299e+03    5.725863e-20
 1.581611e+03    5.737430e-20
 1.598092e+03    5.749058e-20
 1.614745e+03    5.760746e-20
 1.631572e+03    5.772495e-20
 1.648574e+03    5.784305e-20
 1.665754e+03    5.796176e-20
 1.683112e+03    5.808109e-20
 1.700651e+03    5.820104e-20
 1.718373e+03    5.832161e-20
 1.736280e+03    5.844281e-20
 1.754374e+03    5.856464e-20
 1.772655e+03    5.868710e-20
 1.791128e+03    5.881020e-20
 1.809793e+03    5.893394e-20
 1.828652e+03    5.905832e-20
 1.847708e+03    5.918335e-20
 1.866962e+03    5.930902e-20
 1.886418e+03    5.943535e-20
 1.906075e+03    5.956234e-20
 1.925938e+03    5.968999e-20
 1.946008e+03    5.981830e-20
 1.966287e+03    5.994728e-20
 1.986777e+03    6.007692e-20
 2.007480e+03    6.020725e-20
 2.028400e+03    6.033824e-20
 2.049537e+03    6.046992e-20
 2.070895e+03    6.060229e-20
 2.092475e+03    6.073534e-20
 2.114280e+03    6.086908e-20
 2.136313e+03    6.100352e-20
 2.158575e+03    6.113866e-20
 2.181069e+03    6.127450e-20
 2.203797e+03    6.141104e-20
